UserID,UUID,Version,TimeStemp,GyroscopeStat_x_MEAN,GyroscopeStat_z_MEAN,GyroscopeStat_COV_z_x,GyroscopeStat_COV_z_y,MagneticField_x_MEAN,MagneticField_z_MEAN,MagneticField_COV_z_x,MagneticField_COV_z_y,Pressure_MEAN,LinearAcceleration_COV_z_x,LinearAcceleration_COV_z_y,LinearAcceleration_x_MEAN,LinearAcceleration_z_MEAN,attack
97bb95f55a,1461851911390, 2.2, 2016-04-28 16:58:31.39,-0.010936446093434344,-0.009427321381313131,9.425836863782193e-08,5.093038191675809e-08,-4.121465968586389,-25.98031413612565,0.3550037475888672,0.5154241719481951,990.9843123809522,9.891196007247696e-07,2.787147683334544e-05,-3.0181542135000003,18.45327072,0
97bb95f55a,1461852393044, 2.2, 2016-04-28 17:06:33.044,-0.010781022602564102,-0.009325161141025641,8.501915685028834e-08,-1.761801197946102e-07,-3.6373404255319146,-25.672978723404256,0.033202616907498005,0.15732847878029368,991.0616942857145,-1.7738057973407367e-05,2.163937777477687e-05,-3.0178096571428568,18.450122525510203,0
97bb95f55a,1461852874265, 2.2, 2016-04-28 17:14:34.265,-0.010864091582914574,-0.009638234386934674,-1.7254963428981748e-08,-7.046347207136559e-08,-3.9673404255319142,-26.25191489361702,0.7252511093412223,1.3342991011491638,991.0182885714287,-2.0446219119900322e-05,-1.0456222475319716e-05,-3.053216791959799,18.44780602512563,0
97bb95f55a,1461853356422, 2.2, 2016-04-28 17:22:36.422,-0.011126241266009852,-0.009436511325123152,-2.7910648022698264e-08,-1.172258667834141e-07,-3.69,-26.20239130434783,0.29614426229508184,0.4200626514611542,991.0628276190477,-2.046525657112311e-05,1.3195311436642885e-05,-3.0599327489690715,18.44894413402061,0
97bb95f55a,1461853837718, 2.2, 2016-04-28 17:30:37.718,-0.012209872260098523,-0.011532930778817736,1.6605648269017169e-06,2.3861659523530254e-06,-33.74444444444444,14.788253968253967,0.04617304964539007,0.07711175278622083,990.6609933333333,0.0006068714333346737,-0.00034253143178749284,10.106744891414143,-16.470726863636365,0
97bb95f55a,1461854623166, 2.2, 2016-04-28 17:43:43.166,-0.013281696255073892,-0.011670680568866994,2.565857310116368e-05,3.796926056284387e-05,-31.19010638297873,18.438829787234038,0.1956180566617365,0.3267839685971103,990.7981261904762,0.011986611754494643,0.004711538644172218,9.237619566326533,-17.508823112244894,0
97bb95f55a,1461855127795, 2.2, 2016-04-28 17:52:07.795,-0.014298186003061222,-0.005797810461224488,-0.0005088885602771578,0.0009248545913117632,-77.75336842105263,-21.337263157894736,1.0412769924812018,-0.17905182957393492,990.5818680952381,0.001777218456823573,0.001463874796021476,-0.1856997182676768,-0.982912392020202,0
97bb95f55a,1461855629687, 2.2, 2016-04-28 18:00:29.687,-0.011574401884455958,-0.010800291312953368,1.3411553300603769e-06,2.3789927428016758e-06,-32.37741935483871,17.196774193548382,0.210027829119442,0.2914198430688752,990.735699047619,0.00017904811975195942,7.406243490748097e-05,9.2739573175,-17.273265639999998,0
97bb95f55a,1461856111771, 2.2, 2016-04-28 18:08:31.771,-0.011816390488020832,-0.010853768696875,2.606515390065812e-06,2.282350904501525e-06,-31.35258064516129,19.672903225806447,0.3076745597210115,0.4618217262423713,990.8677457142858,-0.00026141234376933655,-0.0002408673459412356,8.897488266331658,-17.46019343718593,0
97bb95f55a,1461856592840, 2.2, 2016-04-28 18:16:32.84,-0.011220604422448979,-0.011075217599693878,-2.3347744633537674e-06,5.375768373224431e-06,-33.68571428571428,14.642222222222225,0.07745744680851074,0.15612198581560288,990.9357771428572,-0.00014916398032199408,-2.3185015455828517e-05,11.084813775862068,-15.638390682266008,0
97bb95f55a,1461857074061, 2.2, 2016-04-28 18:24:34.061,0.00046882737447917635,-0.054637802946874994,-0.006440732621475309,0.0067173918871429785,21.728297872340427,-28.40042553191489,0.5315265445443171,0.5157879622255089,990.8513718181821,0.05421400874400588,-0.008154316184361087,0.6063029704301508,-0.844626939522613,0
97bb95f55a,1461857867209, 2.2, 2016-04-28 18:37:47.209,-0.010315041757575758,-0.010033930303030302,-7.961208821718253e-08,2.134666465702645e-09,20.237777777777776,-25.767619047619053,0.13463191489361698,0.2931641337386019,990.9798342857144,3.4082804623908364e-06,2.124885489825579e-05,-0.58287263,18.684603048543693,0
97bb95f55a,1461858349211, 2.2, 2016-04-28 18:45:49.211,-0.010746716432835821,-0.009897419718905473,9.125942352712481e-08,4.0913061060456414e-09,19.80385026737968,-25.652085561497326,0.4385500086251508,0.6858904605830602,990.8504957142856,1.0424514749748264e-06,-2.573821602493212e-05,-0.595444,18.67273760891089,0
97bb95f55a,1462037274035, 2.2, 2016-04-30 20:27:54.035,-0.007186579935148519,-0.007897195519801982,0.0253497773401651,-0.02233121734197489,-9.488842105263158,-25.43147368421053,-0.32409563909774464,0.4663542857142852,986.921978095238,-0.028768520163790782,0.04322875799790184,0.007845363980299964,0.0620502071785,0
97bb95f55a,1462037755144, 2.2, 2016-04-30 20:35:55.144,-0.004489133749743596,0.043069462069743526,0.053131722557503855,0.049175661636100584,-1.9136507936507925,23.586666666666666,-8.361463829787231,-4.477082978723405,986.9975290476193,4.8847079255940935,-6.299645635591763,3.7292983502885577,-6.016572267014924,0
97bb95f55a,1462038237025, 2.2, 2016-04-30 20:43:57.025,-0.0007467831790721642,-0.007924963547422682,0.0001855249609647533,-0.00012840276367671045,-66.17585106382978,33.321063829787235,-1.7945627261349406,0.602670269655251,984.5804428571428,-0.01849957171381906,-0.023019483094611083,0.0809124576519802,-0.9224511761881188,0
97bb95f55a,1462038721557, 2.2, 2016-04-30 20:52:01.557,0.01887827037950739,-0.015863519540197043,-0.0013802674511546572,-0.0004124442694419185,-71.44064516129029,37.734193548387104,-5.790691333914559,1.1370093112467294,986.5953738095236,-0.08633243122083255,-0.025838276544549888,-0.09592597389637306,-0.9105644634196892,0
