GyroscopeStat_x_MEAN,GyroscopeStat_z_MEAN,GyroscopeStat_COV_z_x,GyroscopeStat_COV_z_y,MagneticField_x_MEAN,MagneticField_z_MEAN,MagneticField_COV_z_x,MagneticField_COV_z_y,Pressure_MEAN,LinearAcceleration_COV_z_x,LinearAcceleration_COV_z_y,LinearAcceleration_x_MEAN,LinearAcceleration_z_MEAN,attack
-0.006982771979774087,-0.004287650816086324,0.002795235739815348,0.0014237342077553893,-23.052101815581164,-5.826261596837312,10.217678486850534,2.1270123425123466,973.2104695927318,0.01441198229677549,0.1379480485781399,-0.12263790018127844,-0.8947721104044633,0
-0.009439606277767704,-0.007489656901275042,-4.698650945725302e-06,-3.836104692025132e-06,4.156596967596297,-26.358626292682057,16.732599241534267,4.311002247255411,925.9256364761903,8.822769804829598e-06,5.046208964468862e-06,-0.17606577135153445,-0.9841059561812436,0
-0.010123685800999949,-0.006935553689401553,-1.0689444569292328e-05,-1.3521790809367489e-05,-8.202136173767753,-13.523423558897235,11.486880795606035,3.4590536324854715,974.75457975,-6.89789517715339e-06,1.7087309098780257e-05,-0.181487803689196,-0.953297097065829,0
-0.004481937212491454,-0.0009165163157199832,0.00010286127415224007,4.664910756380439e-05,31.22354497354497,16.257206461780953,6.32311796491646,9.5766487779638,975.1634074603172,0.0003906292719104282,-0.0001244475067460303,-0.19506049113874704,-0.9945413746223266,0
-0.010225195067788436,-0.006777387495789554,-2.0951400132415005e-05,-3.203039725859208e-05,11.632578947368426,-23.1858947368421,12.769364110275696,4.5394267669172965,976.1208830952382,1.4623661050101874e-05,3.9960881540075655e-06,-0.033464388852560784,-0.9023769613684582,0
-0.010418899350849869,-0.010000792728464852,1.3769723149203994e-07,1.32268698423664e-07,11.356894736842106,34.923473684210514,0.6952828070175432,0.2833636090225564,975.9533996666668,1.2621139794326275e-05,-2.7096496114931146e-06,-0.1776423731503477,-1.0369735621661336,0
-0.009757714225126906,-0.007431165814467005,7.479817492120343e-08,-2.1109027660386195e-07,24.45229402039129,-41.195338660788096,0.16511378813526,0.35401289139077985,973.3449507142856,-1.3923039278787576e-05,-9.971233276780817e-06,-0.43011099845858375,18.69526788838223,0
0.12585666633617953,-0.051046390532680286,0.6351413809939416,0.1665768668310419,-26.611918356137014,1.91090617651598,-6.151600976771853,-10.541422709479082,976.40641,-3.0106301656874,2.555285440131265,-0.07480265832903195,-0.6085651703716379,0
-0.010328634155215469,-0.006376520540904986,-4.681884033588824e-08,2.200013480332247e-08,-5.575710006927442,-23.23493321362957,0.08447572952266391,0.16120478222510126,975.0171077142855,-7.361062646878136e-06,-4.765884812386878e-06,-0.6542594650000677,18.686947315316527,0
-0.0100831800205417,-0.007900496170360009,-1.7789938387226253e-05,-1.2920484520028733e-05,-15.39562333493308,-28.797131836683906,51.45373187210486,36.738015804451386,977.955577547619,-4.291055456771831e-05,-4.055083406883514e-05,-0.19460575526032955,-0.970693024607438,0
-0.011274617787169495,-0.009267884012865544,-1.618724983545005e-05,-2.113201791896415e-05,-4.719084377610693,26.38562016151488,5.8782482408148,1.9495907886738104,976.2851512698413,1.338204630942086e-05,-1.8122331703531586e-05,-0.1876110291737169,-1.038427949421884,0
-0.047083601320475295,-0.05453108288820789,0.013097992861385924,0.005598720830187717,-23.63126260094681,-10.184703425229742,25.576331420750453,-31.472602888426753,926.2662033968254,-0.32147069093984804,-0.09636185330068972,-0.11150650776714184,-0.9438058785013996,0
-0.008918273052181833,-0.006197157122117878,1.903057903623884e-08,-2.564246158291705e-09,6.461167141838918,-36.24384889522453,0.5411461695111726,0.37098749853140506,988.4681335714287,8.826943683828968e-07,3.9765647063191856e-06,-0.15610450792746114,-1.0180035465931965,0
-0.011900670179103888,-0.007130988811273444,-0.0007409160700028745,-0.0014952833310353927,-23.631140066792426,7.4881210540498975,0.6668190892284507,0.37057228915591534,974.4523135660173,0.0136099340879857,0.001520741154750739,-0.12150314884961334,-0.7290734488014377,0
