GyroscopeStat_x_MEAN,GyroscopeStat_z_MEAN,GyroscopeStat_COV_z_x,GyroscopeStat_COV_z_y,MagneticField_x_MEAN,MagneticField_z_MEAN,MagneticField_COV_z_x,MagneticField_COV_z_y,Pressure_MEAN,LinearAcceleration_COV_z_x,LinearAcceleration_COV_z_y,LinearAcceleration_x_MEAN,LinearAcceleration_z_MEAN,attack
-0.01127942890909091,-0.009314338838383838,-4.432019305538291e-05,-4.793203063758762e-05,11.930476190476195,35.630793650793656,1.3908522796352596,0.4989281661600806,977.9543476190477,-1.6422003934896125e-06,1.3213902452697407e-05,-0.17588761126262625,-1.046920135353535,0
-0.010495586335897436,-0.009356572771794872,-1.4885566642905414e-05,-2.019608834149568e-05,11.31032967032967,35.40791208791208,0.06563273632444933,0.06467498026835017,977.4280014285713,-1.2026183722611827e-05,-8.305644580677146e-06,-0.1780771032631579,-1.0449001052631577,0
-0.01050147707685424,-0.009091064035258016,6.623951335008037e-08,8.690758430615621e-09,-5.147989552317165,-34.43414739757945,0.018810948426024158,0.017546158031979786,971.6912253968254,-1.4434204230744095e-05,1.9579721086959707e-06,-0.7453930330925639,18.6630078902924,0
-0.009501778448979592,-0.007028843108163266,-7.465236606662984e-08,6.012973680340902e-08,-32.30297872340426,-9.176489361702123,4.388288588007735,4.478912822846742,977.8356623809523,1.2546135582047755e-05,1.5876619988454408e-06,-0.19023764066666668,-0.933236118153846,0
-0.010324363762376238,-0.005988157375247525,-6.358412001604419e-08,7.131904586430565e-08,3.4257142857142857,-96.09174603174604,0.33900364741641376,0.4876476190476184,976.055548095238,-3.584605654612799e-05,-3.5148702841603097e-06,-2.0568015237373736,18.58895544949495,0
-0.008801930095274024,-0.0061470412010174,2.1706176699803903e-09,-1.0403532302305507e-07,6.650497896213182,-36.538169705469855,1.4705594494050305,1.1248684379779048,989.5387852380952,-1.1520922780339227e-05,-1.087905464162292e-06,-0.1609504842221599,-1.0093024439231193,0
-0.008218107596328671,-0.006998650860446776,-1.0644155545724496e-05,-1.9993310332968788e-05,40.38875643896976,10.591234602463599,3.8721444168647814,6.7406610952372406,924.3508516666666,7.0982506106612164e-06,-2.017882501589157e-05,0.34782239921559394,-0.34174098192373115,0
-0.010590334928909838,-0.00956374322362219,-6.524963132381947e-06,-4.85151399795894e-06,11.308707720435471,35.23635834787666,1.002952673816285,0.3633740716333556,977.4022532142858,3.005751055440432e-06,-1.7123123586367667e-05,-0.16860962781513547,-1.0416423868107385,0
-0.02444103227242035,0.0005400817211344121,-0.017376037658362462,-0.011441869388706748,-31.54014916971573,15.214625386996913,11.615089442296446,5.6068913070151645,973.9595921428572,0.04984632042076335,0.0009304909493351373,-0.19215983447459212,-1.0386764563304989,0
-0.010457976945685279,-0.008055724429746194,-1.0832301445263396e-05,-1.3013559135780298e-05,-9.647553191489363,-18.804893617021282,17.265122198202278,6.1664792809193285,979.0384675,-2.4635787745364013e-06,3.523354907401105e-05,-0.1803909735532995,-0.9758392786802028,0
-0.010739399029242423,-0.04081832454151516,0.0003620488037408727,0.00038285132771186375,13.558142607828472,10.448591373722252,-11.698257315294466,5.187204355659108,924.7864154761903,0.06689747966759066,0.40376287759510665,0.4414231830270867,-0.6314222926566495,0
-0.0037117549674794094,-0.001508556750562908,0.00011130431869783504,-0.0004242885669862228,39.646338965693815,4.423677675371208,4.98664011205391,2.6882763422310427,989.9645225,-0.011683115484757256,0.004335762789765208,-0.2010513313030364,-0.9931219256667622,0
-0.0923778923988026,-0.21799130681431733,1.0645947326082523,0.8745604155111851,-25.22155113246397,-21.961384694577895,-17.751770961720702,-2.006841012004485,924.2480918690477,-6.337197691813422,0.55296565917814,-1.099039032454002,0.1052390455865222,0
-0.010658344477377731,-0.009090930171105798,6.221763213833108e-08,1.8057992403480716e-08,-4.114159745135964,-34.15598816702696,0.011809260842914782,0.02018765318818616,972.1865395238092,4.1108727732996905e-06,5.939991250644011e-06,-0.755639154706912,18.669987683112506,0
